08/19/2004,2.4966,2.5977,2.3715,2.5058,851388942
08/20/2004,2.5333,2.723,2.5088,2.704,454570458
08/23/2004,2.7649,2.8328,2.7222,2.733,365406195
08/24/2004,2.7769,2.7859,2.5854,2.6211,303571134
08/25/2004,2.6201,2.696,2.5932,2.6419,181385275
08/26/2004,2.6199,2.6948,2.6126,2.6908,140773938
08/27/2004,2.6985,2.7115,2.6384,2.6488,120767849
08/30/2004,2.6334,2.6334,2.5465,2.5465,102298701
08/31/2004,2.5542,2.5889,2.5502,2.555,94839017
09/01/2004,2.5637,2.5705,2.4881,2.5013,179171237
09/02/2004,2.4736,2.5555,2.4699,2.53,299575233
09/03/2004,2.52,2.5398,2.4793,2.5006,98762737
09/07/2004,2.5215,2.5462,2.4866,2.5358,111529814
09/08/2004,2.5148,2.572,2.5088,2.5487,96977478
09/09/2004,2.5587,2.564,2.5213,2.5495,76461852
09/10/2004,2.5434,2.6601,2.5359,2.6368,167435355
09/13/2004,2.6618,2.7063,2.6576,2.6798,155862256
09/14/2004,2.682,2.7959,2.6658,2.7826,212591337
09/15/2004,2.7599,2.8515,2.7509,2.7911,207436666
09/16/2004,2.8044,2.8907,2.7871,2.8433,184127787
09/17/2004,2.8573,2.9329,2.8355,2.9314,183195858
09/20/2004,2.9194,3.0355,2.915,2.9806,200219828
09/21/2004,3.0006,3.0061,2.9334,2.9407,131540741
09/22/2004,2.9319,2.9873,2.916,2.9521,151590530
09/23/2004,2.9666,3.0612,2.9212,3.0141,166454213
09/24/2004,3.0198,3.0979,2.9896,2.9933,182483748
09/27/2004,2.9856,3.0176,2.9407,2.9539,133103506
09/28/2004,3.0243,3.1803,3.0008,3.1628,338371004
09/29/2004,3.1586,3.3705,3.1511,3.2724,606896106
09/30/2004,3.2427,3.3026,3.2203,3.227,265905866
10/01/2004,3.2652,3.3511,3.2178,3.3134,302749845
10/04/2004,3.3769,3.4167,3.3458,3.3693,253354230
10/05/2004,3.3615,3.4582,3.3011,3.4562,291361748
10/06/2004,3.4367,3.4562,3.395,3.4177,263453887
10/07/2004,3.415,3.4919,3.4087,3.4656,281185201
10/08/2004,3.4661,3.4869,3.4205,3.4352,207931495
10/11/2004,3.4202,3.4664,3.3413,3.3768,208660630
10/12/2004,3.3573,3.4352,3.3301,3.4267,234679070
10/13/2004,3.5757,3.5835,3.4968,3.5173,386757079
10/14/2004,3.5203,3.5543,3.4589,3.5435,206013838
10/15/2004,3.6184,3.6321,3.5435,3.5979,259908639
10/18/2004,3.5747,3.7245,3.5251,3.723,279896274
10/19/2004,3.757,3.8044,3.6783,3.6896,359509220
10/20/2004,3.6933,3.7193,3.4851,3.5026,442583762
10/21/2004,3.5979,3.7477,3.5385,3.7253,594250407
10/22/2004,4.2546,4.4976,4.096,4.3039,1453386439
10/25/2004,4.4005,4.8536,4.3074,4.6804,1293999538
10/26/2004,4.6544,4.8089,4.4934,4.5468,871128571
10/27/2004,4.5505,4.731,4.5376,4.6429,532843609
10/28/2004,4.6589,4.8526,4.6332,4.8249,589984922
10/29/2004,4.9644,4.9914,4.758,4.7604,827809010
11/01/2004,4.8304,4.9345,4.7747,4.8975,488260149
11/02/2004,4.9609,4.9739,4.8264,4.8588,448452147
11/03/2004,4.9475,5.0326,4.7617,4.7795,548027553
11/04/2004,4.6993,4.753,4.577,4.6095,573318140
11/05/2004,4.5433,4.5508,4.2075,4.2275,783915153
11/08/2004,4.267,4.3795,4.2288,4.3049,427955793
11/09/2004,4.3461,4.3736,4.1257,4.207,445193792
11/10/2004,4.2587,4.3067,4.1521,4.1908,419604298
11/11/2004,4.2274,4.587,4.1831,4.5713,570947829
11/12/2004,4.6239,4.738,4.4335,4.5296,664819084
11/15/2004,4.5046,4.7011,4.4622,4.6149,472319355
11/16/2004,4.431,4.4801,4.2645,4.3074,818461073
11/17/2004,4.2193,4.431,4.2188,4.3049,720269456
11/18/2004,4.2537,4.3541,4.1372,4.1793,645332419
11/19/2004,4.2203,4.2432,4.1569,4.2295,341579352
11/22/2004,4.2099,4.2313,4.0268,4.1234,483645199
11/23/2004,4.1917,4.2645,4.1564,4.1836,489241273
11/24/2004,4.3646,4.4237,4.3064,4.3611,597681214
11/26/2004,4.3885,4.4941,4.3766,4.4772,254326983
11/29/2004,4.4997,4.567,4.4312,4.5206,418188722
11/30/2004,4.5131,4.5683,4.5018,4.5425,290032703
12/01/2004,4.5376,4.5558,4.4821,4.4896,304645195
12/02/2004,4.4909,4.5311,4.4572,4.4752,247350263
12/03/2004,4.4934,4.5198,4.4335,4.5051,233015232
12/06/2004,4.4717,4.5109,4.394,4.4028,242781326
12/07/2004,4.3958,4.3985,4.2597,4.2796,256156413
12/08/2004,4.258,4.3356,4.212,4.241,298800182
12/09/2004,4.25,4.3311,4.2056,4.3261,299246844
12/10/2004,4.3294,4.3656,4.2787,4.2834,171639178
12/13/2004,4.2944,4.3231,4.23,4.255,191728448
12/14/2004,4.2692,4.4639,4.2342,4.4637,434733790
12/15/2004,4.4432,4.5106,4.41,4.4816,454445192
12/16/2004,4.424,4.5056,4.3923,4.406,342037542
12/17/2004,4.4179,4.5059,4.4126,4.4999,286486276
12/20/2004,4.5433,4.7046,4.5401,4.6207,390879152
12/21/2004,4.6501,4.6901,4.5783,4.5872,217440565
12/22/2004,4.5907,4.6644,4.5685,4.6531,152133453
12/23/2004,4.6794,4.7081,4.6432,4.6926,144530571
12/27/2004,4.7218,4.8254,4.7205,4.7904,243303360
12/28/2004,4.7957,4.8316,4.7682,4.8119,165001397
12/29/2004,4.7922,4.8309,4.7874,4.8147,105859645
12/30/2004,4.8172,4.9485,4.7892,4.934,235459719
12/31/2004,4.9734,4.9896,4.8069,4.8127,303496356
01/03/2005,4.9277,5.0835,4.8793,5.0598,624282085
01/04/2005,5.0258,5.0658,4.8299,4.8566,541167679
01/05/2005,4.8291,4.9153,4.7987,4.8316,328193151
01/06/2005,4.8741,4.8903,4.6861,4.7068,413572376
01/07/2005,4.759,4.8491,4.7126,4.8394,377684085
01/10/2005,4.8553,4.9452,4.7887,4.8678,301182231
01/11/2005,4.8833,4.9355,4.8224,4.8419,268844444
01/12/2005,4.8511,4.891,4.7555,4.8771,334370149
01/13/2005,4.8773,4.9275,4.8441,4.8753,261617725
01/14/2005,4.8928,4.9929,4.8461,4.9924,338165935
01/18/2005,5.0149,5.118,4.9592,5.0897,514099652
01/19/2005,5.1085,5.1249,4.9105,4.9242,447916588
01/20/2005,4.8074,4.899,4.7929,4.8406,354244696
01/21/2005,4.8538,4.8768,4.6961,4.6983,366858083
01/24/2005,4.7103,4.7263,4.5014,4.5121,552677116
01/25/2005,4.5483,4.5493,4.4008,4.4215,424100811
01/26/2005,4.4752,4.7283,4.4722,4.727,492492821
01/27/2005,4.7121,4.7146,4.6232,4.6943,261313175
01/28/2005,4.7435,4.8603,4.6516,4.7527,485854979
01/31/2005,4.8351,4.9018,4.7884,4.8833,379791438
02/01/2005,4.8523,4.9093,4.7587,4.7897,752646900
02/02/2005,5.3883,5.412,5.091,5.1473,1302651374
02/03/2005,5.1422,5.3264,5.1377,5.2637,516086404
02/04/2005,5.1542,5.1861,5.0575,5.103,589653234
02/07/2005,5.1239,5.1524,4.8806,4.893,513695881
02/08/2005,4.9168,4.9931,4.8561,4.9577,454983911
02/09/2005,5.0116,5.0326,4.7295,4.7837,682501122
02/10/2005,4.7922,4.7982,4.6244,4.6926,755531901
02/11/2005,4.6596,4.8009,4.6449,4.6789,522317762
02/14/2005,4.5655,4.8199,4.5193,4.8189,1480621086
02/15/2005,4.833,4.9886,4.8199,4.8753,1012068806
02/16/2005,4.8603,4.9759,4.8504,4.9547,655791024
02/17/2005,4.9385,4.9864,4.913,4.9412,411253772
02/18/2005,4.9554,4.9637,4.9093,4.9392,314375562
02/22/2005,4.9053,4.9652,4.7527,4.7777,528267417
02/23/2005,4.8423,4.8548,4.7261,4.8531,612024945
02/24/2005,4.5775,4.7393,4.549,4.716,1018516871
02/25/2005,4.7218,4.741,4.6309,4.6367,396968452
02/28/2005,4.6432,4.7398,4.6394,4.6828,238558729
03/01/2005,4.7253,4.7368,4.6279,4.6454,375882465
03/02/2005,4.6419,4.6848,4.6022,4.6229,290792339
03/03/2005,4.6464,4.6868,4.601,4.6676,303831831
03/04/2005,4.6606,4.6744,4.6199,4.6407,269257723
03/07/2005,4.6876,4.733,4.6689,4.7118,340373005
03/08/2005,4.7205,4.7393,4.6174,4.6207,320187078
03/09/2005,4.5985,4.6095,4.4974,4.5293,445183498
03/10/2005,4.5186,4.5233,4.4285,4.4999,422329790
03/11/2005,4.5044,4.5171,4.4222,4.4332,316342161
03/14/2005,4.4517,4.4534,4.3079,4.3653,435593932
03/15/2005,4.3761,4.4934,4.3488,4.4582,412940267
03/16/2005,4.411,4.4587,4.3688,4.383,280668505
03/17/2005,4.4217,4.4844,4.3885,4.4749,328877856
03/18/2005,4.4637,4.5034,4.4512,4.4814,271559313
03/21/2005,4.4752,4.5475,4.4247,4.5148,297038800
03/22/2005,4.5228,4.5418,4.4397,4.4599,225095509
03/23/2005,4.4427,4.4994,4.4427,4.4639,193138067
03/24/2005,4.5109,4.5148,4.4734,4.4774,147852491
03/28/2005,4.5353,4.6132,4.5171,4.5263,348143756
03/29/2005,4.5196,4.5753,4.4452,4.4809,256373765
03/30/2005,4.5094,4.5296,4.4834,4.5004,246409233
03/31/2005,4.4422,4.5281,4.4345,4.5054,260216228
04/01/2005,4.5373,4.567,4.4931,4.4946,242005538
04/04/2005,4.4921,4.6262,4.4894,4.6252,322811969
04/05/2005,4.6863,4.7495,4.6823,4.7081,344438887
04/06/2005,4.724,4.7343,4.6826,4.7243,206019158
04/07/2005,4.7126,4.8583,4.7091,4.8369,386583080
04/08/2005,4.8351,4.8703,4.7792,4.7964,203997022
04/11/2005,4.8201,4.8628,4.8009,4.8231,198755694
04/12/2005,4.8241,4.8533,4.7344,4.8486,283052508
04/13/2005,4.8296,4.8509,4.7363,4.8162,252216123
04/14/2005,4.8246,4.8518,4.7455,4.7805,243475675
04/15/2005,4.7455,4.7515,4.6097,4.6169,460426635
04/18/2005,4.6077,4.6901,4.5805,4.669,256477273
04/19/2005,4.7263,4.7929,4.6938,4.7807,334343306
04/20/2005,4.9572,5.0051,4.8905,4.9455,607831180
04/21/2005,5.0031,5.1175,4.9757,5.096,743181217
04/22/2005,5.5644,5.5918,5.3486,5.3861,1310433694
04/25/2005,5.4375,5.6102,5.43,5.58,779057968
04/26/2005,5.4974,5.5418,5.4492,5.4597,672399153
04/27/2005,5.4417,5.5131,5.4105,5.4851,409229583
04/28/2005,5.4794,5.5438,5.4347,5.4782,344110676
04/29/2005,5.5396,5.5481,5.4375,5.4912,363937979
05/02/2005,5.5431,5.5843,5.4971,5.5486,388198544
05/03/2005,5.5381,5.6954,5.5249,5.6444,702737679
05/04/2005,5.6724,5.7385,5.6666,5.7008,481064777
05/05/2005,5.7071,5.7071,5.6387,5.6659,299596194
05/06/2005,5.7016,5.7228,5.6534,5.6929,265881114
05/09/2005,5.6916,5.7041,5.6275,5.6424,218816120
05/10/2005,5.6285,5.6866,5.6097,5.6859,245341048
05/11/2005,5.7158,5.791,5.6899,5.7727,454539072
05/12/2005,5.7618,5.7972,5.6966,5.7091,346796108
05/13/2005,5.7211,5.7687,5.6746,5.7191,290668858
05/16/2005,5.7336,5.782,5.7058,5.7663,227108820
05/17/2005,5.7555,5.8277,5.7465,5.8197,309132822
05/18/2005,5.8317,5.9904,5.8294,5.9707,488128584
05/19/2005,5.9997,6.0204,5.948,5.9705,376457246
05/20/2005,6.0214,6.0329,5.9824,6.0319,326574738
05/23/2005,6.0701,6.443,6.0588,6.3769,845044796
05/24/2005,6.4145,6.6262,6.3282,6.3897,1162594757
05/25/2005,6.309,6.5149,6.2565,6.5104,708285798
05/26/2005,6.5144,6.5843,6.448,6.4667,537960199
05/27/2005,6.5019,6.6415,6.4717,6.6355,486642437
05/31/2005,6.7511,6.9498,6.7496,6.9478,817345675
06/01/2005,7.0696,7.3115,7.0401,7.1679,1350079810
06/02/2005,7.2076,7.2338,7.1045,7.1914,713572500
06/03/2005,7.1592,7.2219,6.925,6.9946,746501821
06/06/2005,7.0494,7.3329,7.0354,7.2618,892417598
06/07/2005,7.4166,7.4787,7.2468,7.3167,961112307
06/08/2005,7.3105,7.319,6.9398,6.9787,1029812803
06/09/2005,7.1075,7.2019,7.0037,7.1466,654143349
06/10/2005,7.1642,7.1714,6.9902,7.0504,503747614
06/13/2005,6.9852,7.0943,6.9028,7.0578,509076733
06/14/2005,6.9545,7.0207,6.9335,6.946,402182374
06/15/2005,6.8649,6.9223,6.6759,6.8599,833352739
06/16/2005,6.8464,6.9473,6.8167,6.9255,495763161
06/17/2005,6.9657,6.9972,6.8883,6.9887,401306012
06/20/2005,6.892,7.1812,6.7832,7.1582,834689264
06/21/2005,7.1912,7.2468,7.1138,7.1847,600002847
06/22/2005,7.2311,7.2972,7.2061,7.2164,414659445
06/23/2005,7.1894,7.3594,7.152,7.2281,557221325
06/24/2005,7.2862,7.439,7.2532,7.4215,713073954
06/27/2005,7.4615,7.6005,7.3357,7.5913,709103975
06/28/2005,7.651,7.7199,7.5389,7.5474,759318540
06/29/2005,7.5514,7.5983,7.293,7.302,730664261
06/30/2005,7.3484,7.4623,7.2653,7.3427,591834716
07/01/2005,7.3651,7.3951,7.2199,7.269,367212480
07/05/2005,7.2937,7.3886,7.247,7.3861,299287531
07/06/2005,7.4216,7.4291,7.2738,7.2778,318720828
07/07/2005,7.2241,7.3841,7.2021,7.3751,423833654
07/08/2005,7.3954,7.4266,7.3404,7.3906,296072706
07/11/2005,7.3991,7.4041,7.2648,7.3247,331566169
07/12/2005,7.324,7.3492,7.2625,7.2833,232922204
07/13/2005,7.302,7.47,7.2918,7.46,457067033
07/14/2005,7.6223,7.6575,7.4907,7.5077,423618757
07/15/2005,7.5199,7.5738,7.4835,7.5187,332303776
07/18/2005,7.489,7.5364,7.4328,7.474,243854105
07/19/2005,7.5454,7.7473,7.5339,7.7349,504704946
07/20/2005,7.628,7.8037,7.5339,7.7861,564940609
07/21/2005,7.8397,7.9333,7.7688,7.8222,841151775
07/22/2005,7.648,7.7199,7.3973,7.5466,928348758
07/25/2005,7.5486,7.5711,7.3631,7.3854,386283532
07/26/2005,7.3644,7.439,7.2915,7.3891,390689894
07/27/2005,7.4333,7.4448,7.3,7.4123,289107610
07/28/2005,7.4193,7.4243,7.3215,7.3292,235628126
07/29/2005,7.3012,7.3102,7.1725,7.188,331671058
08/01/2005,7.2014,7.3017,7.1919,7.278,225640517
08/02/2005,7.2793,7.477,7.2673,7.4682,290163163
08/03/2005,7.4355,7.482,7.3791,7.4198,236409997
08/04/2005,7.3721,7.464,7.3704,7.4288,210718052
08/05/2005,7.4266,7.4518,7.272,7.3017,236921405
08/08/2005,7.3292,7.3804,7.2516,7.2723,176800929
08/09/2005,7.2883,7.3062,7.2021,7.2785,229313818
08/10/2005,7.2718,7.2975,7.1115,7.128,279212448
08/11/2005,7.1367,7.154,7.0052,7.0903,297668157
08/12/2005,7.0666,7.2443,7.0306,7.2336,262555659
08/15/2005,7.2388,7.3085,7.0838,7.0876,326858261
08/16/2005,7.1115,7.1842,7.0731,7.1295,283008309
08/17/2005,7.1272,7.1537,7.0896,7.1095,154012211
08/18/2005,6.8876,7.0022,6.8649,6.9897,476040560
08/19/2005,7.0144,7.0259,6.9802,6.9897,219636976
08/22/2005,7.0207,7.0264,6.8237,6.8412,269454411
08/23/2005,6.8938,6.9832,6.8429,6.9712,231717591
08/24/2005,6.929,7.1083,6.9011,7.0521,341867352
08/25/2005,7.0534,7.0896,6.989,7.0541,170854541
08/26/2005,7.0766,7.115,7.0561,7.0791,148263886
08/29/2005,7.0456,7.2174,7.0456,7.2019,235037032
08/30/2005,7.1699,7.2271,7.1365,7.1722,188457208
08/31/2005,7.1951,7.2019,7.0985,7.1345,196054462
09/01/2005,7.1395,7.1769,7.1145,7.1455,107909229
09/02/2005,7.1522,7.2391,7.1505,7.1991,136498091
09/06/2005,7.2144,7.2241,7.1594,7.1672,166314267
09/07/2005,7.1367,7.3766,7.1215,7.3597,295702077
09/08/2005,7.3599,7.471,7.3232,7.3759,263363559
09/09/2005,7.4213,7.4665,7.4033,7.4662,178115282
09/12/2005,7.5326,7.774,7.5139,7.7291,411265208
09/13/2005,7.7071,7.8766,7.643,7.7805,406814196
09/14/2005,7.7069,7.8205,7.4965,7.5506,449861812
09/15/2005,7.484,7.6575,7.4368,7.5559,609095983
09/16/2005,7.5893,7.6013,7.4857,7.4917,293500126
09/19/2005,7.5139,7.6387,7.5067,7.5788,229707811
09/20/2005,7.6425,7.771,7.6195,7.6866,371628840
09/21/2005,7.6989,7.8325,7.6377,7.7873,401126953
09/22/2005,7.7758,7.9688,7.7428,7.773,485088193
09/23/2005,7.8135,7.9186,7.8033,7.8724,337836093
09/26/2005,7.9757,8.0119,7.8025,7.8394,387881142
09/27/2005,7.8622,7.9485,7.823,7.8327,273695933
09/28/2005,7.8439,7.8659,7.6288,7.6337,315113473
09/29/2005,7.6557,7.7566,7.6407,7.7286,223027553
09/30/2005,7.8439,7.9258,7.7958,7.8934,360912476
10/03/2005,7.8292,7.991,7.8082,7.9553,363344129
10/04/2005,7.9777,8.0202,7.7571,7.7611,359096677
10/05/2005,7.8057,7.8609,7.6887,7.7546,327444316
10/06/2005,7.8379,7.8504,7.7408,7.801,314216762
10/07/2005,7.8582,7.9051,7.7521,7.8077,266604797
10/10/2005,7.8212,7.8589,7.7174,7.7596,221205317
